,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Turbo,Engine_Volume_Num,Age,Age_Group,Mileage_Band,Inventory_Segment,Price_Per_Litre,Is_Premium_Brand
3145,14583,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,230696,6.0,Automatic,4x4,4-5,Left wheel,Black,12,False,3.5,15,11-20 yrs (Old),High Mileage,Standard,4166.57,True
3146,10976,0.0,TOYOTA,Hilux Surf,1998,Jeep,No,Petrol,3.4,262000,6.0,Automatic,4x4,4-5,Right-hand drive,Black,0,False,3.4,28,> 20 yrs (Classic/Junk),High Mileage,Standard,3228.24,False
3147,6586,1077.0,TOYOTA,CHR,2019,Coupe,Yes,Petrol,2,5219,4.0,Automatic,Front,4-5,Left wheel,White,12,False,2.0,7,6-10 yrs (Mid),Low Mileage,Standard,3293.0,False
3148,12701,1024.0,HYUNDAI,H1,2010,Jeep,Yes,Diesel,2.5,56765,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,2.5,16,11-20 yrs (Old),Medium Mileage,Standard,5080.4,False
3149,58018,0.0,TOYOTA,RAV 4,2018,Jeep,No,Petrol,2.5,1358,4.0,Tiptronic,4x4,4-5,Left wheel,Grey,12,False,2.5,8,6-10 yrs (Mid),Low Mileage,Premium,23207.2,False
3150,18531,583.0,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,165845,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,1.6,15,11-20 yrs (Old),High Mileage,Standard,11581.88,False
3151,10976,0.0,MERCEDES-BENZ,200,1998,Sedan,No,Petrol,1.8,0,4.0,Manual,Rear,4-5,Left wheel,Black,2,False,1.8,28,> 20 yrs (Classic/Junk),Low Mileage,Standard,6097.78,True
3152,3607,781.0,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518,4.0,Automatic,Front,4-5,Left wheel,White,12,False,2.5,14,11-20 yrs (Old),High Mileage,Standard,1442.8,False
3153,9408,0.0,ISUZU,VehiCross,1999,Jeep,No,Petrol,3.2,170000,6.0,Automatic,4x4,2-3,Right-hand drive,Blue,4,False,3.2,27,> 20 yrs (Classic/Junk),High Mileage,Standard,2940.0,False
3154,10036,988.0,TOYOTA,Prius,2007,Hatchback,Yes,Petrol,1.5,240000,4.0,Variator,Front,4-5,Left wheel,Grey,0,False,1.5,19,11-20 yrs (Old),High Mileage,Standard,6690.67,False
3155,21953,0.0,HYUNDAI,H1,2009,Minivan,Yes,Diesel,2.5 Turbo,150000,6.0,Automatic,Rear,>5,Left wheel,Silver,0,True,2.5,17,11-20 yrs (Old),High Mileage,Standard,8781.2,False
3156,11604,0.0,TOYOTA,Yaris,2008,Coupe,No,Petrol,1.5,0,4.0,Manual,Front,2-3,Left wheel,Black,2,False,1.5,18,11-20 yrs (Old),Low Mileage,Standard,7736.0,False
3157,28222,0.0,HYUNDAI,Elantra,2016,Sedan,No,Petrol,2,71200,4.0,Tiptronic,Front,4-5,Left wheel,Silver,12,False,2.0,10,6-10 yrs (Mid),Medium Mileage,Premium,14111.0,False
3158,17249,0.0,VOLKSWAGEN,CC,2010,Sedan,Yes,Petrol,2.0 Turbo,168000,4.0,Automatic,Front,4-5,Left wheel,White,6,True,2.0,16,11-20 yrs (Old),High Mileage,Standard,8624.5,False
3159,61154,609.0,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,32000,4.0,Automatic,Front,4-5,Left wheel,Black,12,False,2.5,8,6-10 yrs (Mid),Low Mileage,Premium,24461.6,False
3160,4861,333.0,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,124493,4.0,Automatic,Front,4-5,Left wheel,White,0,False,2.0,12,11-20 yrs (Old),Medium Mileage,Standard,2430.5,False
3161,41720,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,113120,4.0,Automatic,Front,4-5,Left wheel,Grey,4,False,2.0,10,6-10 yrs (Mid),Medium Mileage,Premium,20860.0,False
3162,21326,0.0,TOYOTA,Prius C Navigation,2013,Hatchback,No,Hybrid,1.5,87000,4.0,Automatic,Front,4-5,Left wheel,Grey,6,False,1.5,13,11-20 yrs (Old),Medium Mileage,Standard,14217.33,False
3163,13172,650.0,VOLKSWAGEN,Jetta,2016,Sedan,No,Petrol,1.4,45312,4.0,Tiptronic,Rear,4-5,Left wheel,Black,10,False,1.4,10,6-10 yrs (Mid),Low Mileage,Standard,9408.57,False
3164,15292,836.0,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,146691,4.0,Automatic,Front,4-5,Left wheel,Black,4,False,2.0,16,11-20 yrs (Old),Medium Mileage,Standard,7646.0,False
3165,25,0.0,TOYOTA,Ist,2003,Hatchback,No,Petrol,1.5,146000,4.0,Automatic,Front,4-5,Right-hand drive,White,5,False,1.5,23,> 20 yrs (Classic/Junk),Medium Mileage,Standard,16.67,False
3166,10976,0.0,HONDA,Insight,2009,Hatchback,No,Hybrid,1.3,200000,4.0,Automatic,Front,4-5,Right-hand drive,Silver,2,False,1.3,17,11-20 yrs (Old),High Mileage,Standard,8443.08,False
3167,48873,639.0,SSANGYONG,REXTON,2014,Jeep,Yes,Diesel,2,52576,4.0,Automatic,Front,4-5,Left wheel,Black,4,False,2.0,12,11-20 yrs (Old),Medium Mileage,Premium,24436.5,False
3168,8154,1750.0,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.3,224629,6.0,Automatic,4x4,4-5,Left wheel,Silver,12,False,3.3,18,11-20 yrs (Old),High Mileage,Standard,2470.91,True
3169,11917,585.0,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,80000,4.0,Tiptronic,Front,4-5,Left wheel,Grey,12,False,1.8,13,11-20 yrs (Old),Medium Mileage,Standard,6620.56,False
3170,282,761.0,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,423418,4.0,Automatic,Front,4-5,Left wheel,Black,12,False,1.8,16,11-20 yrs (Old),High Mileage,Standard,156.67,False
3171,21326,0.0,TOYOTA,Prius C,2015,Sedan,Yes,Hybrid,1.5,79500,4.0,Automatic,Front,4-5,Left wheel,Grey,10,False,1.5,11,11-20 yrs (Old),Medium Mileage,Standard,14217.33,False
3172,22580,0.0,MERCEDES-BENZ,E 350 w211,2007,Sedan,Yes,Petrol,3.5 Turbo,151000,6.0,Automatic,Rear,4-5,Left wheel,Black,12,True,3.5,19,11-20 yrs (Old),High Mileage,Standard,6451.43,True
3173,4861,1058.0,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,128202,6.0,Automatic,Rear,4-5,Left wheel,Black,12,False,3.5,14,11-20 yrs (Old),Medium Mileage,Standard,1388.86,True
3174,17562,0.0,KIA,Optima,2013,Sedan,Yes,Petrol,2.4,120000,4.0,Automatic,Front,4-5,Left wheel,Black,8,False,2.4,13,11-20 yrs (Old),Medium Mileage,Standard,7317.5,False
3175,26594,642.0,HYUNDAI,Santa FE,2012,Jeep,Yes,Diesel,2,138525,4.0,Automatic,Front,4-5,Left wheel,Black,4,False,2.0,14,11-20 yrs (Old),Medium Mileage,Premium,13297.0,False
3176,15994,584.0,VOLKSWAGEN,Passat,2014,Sedan,Yes,Petrol,1.8 Turbo,65282,4.0,Automatic,Front,4-5,Left wheel,Black,8,True,1.8,12,11-20 yrs (Old),Medium Mileage,Standard,8885.56,False
3177,27911,1172.0,LEXUS,RX 350,2011,Jeep,Yes,Petrol,3.5,900000,12.0,Tiptronic,Front,4-5,Left wheel,Black,12,False,3.5,15,11-20 yrs (Old),High Mileage,Premium,7974.57,True
3178,706,431.0,BMW,X5,2016,Jeep,Yes,Hybrid,2,73856,4.0,Automatic,4x4,4-5,Left wheel,Black,12,False,2.0,10,6-10 yrs (Mid),Medium Mileage,Standard,353.0,True
3179,39515,889.0,KIA,Sorento,2016,Jeep,Yes,Diesel,2,21683,4.0,Automatic,Front,4-5,Left wheel,Black,4,False,2.0,10,6-10 yrs (Mid),Low Mileage,Premium,19757.5,False
3180,220,574.0,HONDA,Insight,2010,Hatchback,Yes,Hybrid,1.3,184250,4.0,Automatic,Front,4-5,Left wheel,Grey,0,False,1.3,16,11-20 yrs (Old),High Mileage,Standard,169.23,False
3181,17562,1017.0,HYUNDAI,Elantra,2017,Sedan,No,Petrol,2,44000,4.0,Automatic,Front,4-5,Left wheel,Black,6,False,2.0,9,6-10 yrs (Mid),Low Mileage,Standard,8781.0,False
3182,14113,1816.0,MAZDA,Mazda 6,2014,Sedan,Yes,Diesel,2.2 Turbo,136000,4.0,Automatic,Front,4-5,Right-hand drive,Black,8,True,2.2,12,11-20 yrs (Old),Medium Mileage,Standard,6415.0,False
3183,17249,584.0,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Petrol,1.8,107200,4.0,Automatic,Rear,4-5,Left wheel,White,8,False,1.8,12,11-20 yrs (Old),Medium Mileage,Standard,9582.78,False
3184,14113,0.0,RENAULT,Clio,2010,Universal,No,Diesel,1.5 Turbo,190000,4.0,Manual,Front,4-5,Left wheel,Black,6,True,1.5,16,11-20 yrs (Old),High Mileage,Standard,9408.67,False
3185,314,781.0,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,204579,4.0,Automatic,4x4,4-5,Left wheel,Black,0,False,2.5,14,11-20 yrs (Old),High Mileage,Standard,125.6,False
3186,19306,502.0,TOYOTA,Aqua,2013,Sedan,Yes,Petrol,1.5,48300,4.0,Automatic,Front,4-5,Left wheel,Red,4,False,1.5,13,11-20 yrs (Old),Low Mileage,Standard,12870.67,False
3187,188,382.0,CHEVROLET,Volt,2017,Hatchback,Yes,Hybrid,1.5,125358,4.0,Automatic,Front,4-5,Left wheel,Grey,0,False,1.5,9,6-10 yrs (Mid),Medium Mileage,Standard,125.33,False
3188,10663,0.0,MERCEDES-BENZ,C 240,2001,Sedan,Yes,Petrol,2.4,240000,6.0,Tiptronic,Rear,4-5,Left wheel,Black,8,False,2.4,25,> 20 yrs (Classic/Junk),High Mileage,Standard,4442.92,True
3189,90,0.0,LEXUS,HS 250h,2011,Sedan,Yes,Hybrid,2.5,85000,4.0,Automatic,Front,4-5,Left wheel,White,8,False,2.5,15,11-20 yrs (Old),Medium Mileage,Standard,36.0,True
3190,4391,0.0,VOLKSWAGEN,Vento,1995,Sedan,No,Petrol,1.8,107000,4.0,Manual,Front,4-5,Left wheel,Green,2,False,1.8,31,> 20 yrs (Classic/Junk),Medium Mileage,Standard,2439.44,False
3191,25089,781.0,TOYOTA,Camry XLE,2012,Sedan,Yes,Hybrid,2.5,95000,4.0,Tiptronic,Front,4-5,Left wheel,Grey,12,False,2.5,14,11-20 yrs (Old),Medium Mileage,Standard,10035.6,False
3192,22649,707.0,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,191264,4.0,Automatic,Front,4-5,Left wheel,White,4,False,2.0,15,11-20 yrs (Old),High Mileage,Standard,11324.5,False
3193,10515,639.0,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,55210,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,2.0,12,11-20 yrs (Old),Medium Mileage,Standard,5257.5,False
3194,20266,531.0,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,98252,4.0,Automatic,Front,4-5,Left wheel,Grey,4,False,1.6,14,11-20 yrs (Old),Medium Mileage,Standard,12666.25,False
3195,31248,751.0,JEEP,Compass,2013,Jeep,Yes,Petrol,2.4,59897,4.0,Automatic,Front,4-5,Left wheel,White,4,False,2.4,13,11-20 yrs (Old),Medium Mileage,Premium,13020.0,False
3196,6272,1292.0,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3,59099,6.0,Automatic,4x4,4-5,Left wheel,White,0,False,3.0,10,6-10 yrs (Mid),Medium Mileage,Standard,2090.67,True
3197,8781,1236.0,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,111000,4.0,Automatic,Front,4-5,Right-hand drive,Green,4,False,1.3,15,11-20 yrs (Old),Medium Mileage,Standard,6754.62,False
3198,24148,0.0,NISSAN,Juke,2014,Jeep,No,Petrol,1.6 Turbo,56000,4.0,Tiptronic,Front,4-5,Left wheel,Carnelian red,6,True,1.6,12,11-20 yrs (Old),Medium Mileage,Standard,15092.5,False
3199,10672,1347.0,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,66846,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,2.5,18,11-20 yrs (Old),Medium Mileage,Standard,4268.8,False
3200,188,1172.0,LEXUS,RX 450,2011,Jeep,Yes,Hybrid,3.5,101816,6.0,Automatic,4x4,4-5,Left wheel,Black,12,False,3.5,15,11-20 yrs (Old),Medium Mileage,Standard,53.71,True
3201,4000,0.0,NISSAN,Serena,2002,Minivan,No,CNG,2,281000,4.0,Automatic,Front,4-5,Right-hand drive,Black,4,False,2.0,24,> 20 yrs (Classic/Junk),High Mileage,Standard,2000.0,False
3202,314,1024.0,FORD,Fusion,2010,Sedan,Yes,Petrol,2.5,168960,4.0,Automatic,Front,4-5,Left wheel,Silver,12,False,2.5,16,11-20 yrs (Old),High Mileage,Standard,125.6,False
3203,24273,562.0,CHEVROLET,Aveo,2015,Hatchback,Yes,Petrol,1.4,58052,4.0,Automatic,Front,4-5,Left wheel,White,4,False,1.4,11,11-20 yrs (Old),Medium Mileage,Standard,17337.86,False
3204,26657,934.0,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,118000,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,False,2.5,11,11-20 yrs (Old),Medium Mileage,Premium,10662.8,False
3205,4704,0.0,OPEL,Corsa,2003,Hatchback,Yes,Petrol,1.2,22863,4.0,Manual,Front,2-3,Left wheel,Silver,4,False,1.2,23,> 20 yrs (Classic/Junk),Low Mileage,Standard,3920.0,False
3206,39829,0.0,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,2.9 Turbo,255000,6.0,Automatic,4x4,4-5,Left wheel,Grey,16,True,2.9,15,11-20 yrs (Old),High Mileage,Premium,13734.14,True
3207,23935,494.0,NISSAN,March,2015,Hatchback,Yes,Petrol,1.2,23603,4.0,Automatic,Front,4-5,Left wheel,Blue,4,False,1.2,11,11-20 yrs (Old),Low Mileage,Standard,19945.83,False
3208,8467,0.0,MERCEDES-BENZ,Vaneo,2004,Universal,No,Diesel,1.7 Turbo,0,4.0,Manual,Front,4-5,Left wheel,Blue,4,True,1.7,22,> 20 yrs (Classic/Junk),Low Mileage,Standard,4980.59,True
3209,14113,0.0,TOYOTA,Prius,2008,Hatchback,Yes,LPG,1.5,120000,4.0,Automatic,Front,4-5,Left wheel,White,4,False,1.5,18,11-20 yrs (Old),Medium Mileage,Standard,9408.67,False
3210,18531,583.0,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,89323,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,1.6,15,11-20 yrs (Old),Medium Mileage,Standard,11581.88,False
3211,19757,0.0,TOYOTA,Camry,2010,Sedan,No,Hybrid,2.4,165000,4.0,Automatic,Front,4-5,Left wheel,White,12,False,2.4,16,11-20 yrs (Old),High Mileage,Standard,8232.08,False
3212,15681,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,257102,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,2.0,10,6-10 yrs (Mid),High Mileage,Standard,7840.5,False
3213,20385,0.0,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,174309,4.0,Automatic,Front,4-5,Left wheel,White,7,False,1.8,16,11-20 yrs (Old),High Mileage,Standard,11325.0,False
3214,20385,308.0,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,155000,4.0,Tiptronic,Front,4-5,Left wheel,Grey,8,False,1.8,12,11-20 yrs (Old),High Mileage,Standard,11325.0,False
3215,39559,765.0,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,129254,4.0,Automatic,Front,4-5,Left wheel,White,4,False,2.0,11,11-20 yrs (Old),Medium Mileage,Premium,19779.5,False
3216,124989,1077.0,HONDA,Civic,2019,Universal,Yes,Petrol,2,5492,4.0,Automatic,Front,4-5,Left wheel,Black,4,False,2.0,7,6-10 yrs (Mid),Low Mileage,Premium,62494.5,False
3217,19601,707.0,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,58548,4.0,Automatic,Front,4-5,Left wheel,White,4,False,2.0,15,11-20 yrs (Old),Medium Mileage,Standard,9800.5,False
3218,10000,1268.0,HONDA,Insight,2012,Hatchback,No,Hybrid,1.5,102000,4.0,Automatic,Front,4-5,Right-hand drive,Silver,8,False,1.5,14,11-20 yrs (Old),Medium Mileage,Standard,6666.67,False
3219,13328,0.0,FORD,Transit,1999,Microbus,No,Diesel,2.5,395000,4.0,Manual,Rear,4-5,Left wheel,Carnelian red,2,False,2.5,27,> 20 yrs (Classic/Junk),High Mileage,Standard,5331.2,False
3220,392,779.0,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,232032,4.0,Automatic,Front,4-5,Left wheel,Silver,12,False,2.5,13,11-20 yrs (Old),High Mileage,Standard,156.8,False
3221,16621,0.0,TOYOTA,Camry,2008,Sedan,Yes,Hybrid,2.4,145567,4.0,Automatic,Front,4-5,Left wheel,Black,10,False,2.4,18,11-20 yrs (Old),Medium Mileage,Standard,6925.42,False
3222,15681,0.0,FORD,Expedition,2000,Jeep,No,Petrol,4.6,0,8.0,Automatic,4x4,4-5,Left wheel,Black,0,False,4.6,26,> 20 yrs (Classic/Junk),Low Mileage,Standard,3408.91,False
3223,19679,583.0,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,133783,4.0,Automatic,Front,4-5,Left wheel,Grey,4,False,1.6,15,11-20 yrs (Old),Medium Mileage,Standard,12299.38,False
3224,9879,1202.0,HONDA,Accord,2017,Sedan,Yes,Petrol,2.4,39762,4.0,Automatic,Front,4-5,Left wheel,Grey,12,False,2.4,9,6-10 yrs (Mid),Low Mileage,Standard,4116.25,False
3225,27654,629.0,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,104674,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,1.6,11,11-20 yrs (Old),Medium Mileage,Premium,17283.75,False
3226,32929,0.0,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,165000,6.0,Tiptronic,4x4,4-5,Left wheel,Grey,16,False,3.5,16,11-20 yrs (Old),High Mileage,Premium,9408.29,True
3227,17663,501.0,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,53800,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,1.5,12,11-20 yrs (Old),Medium Mileage,Standard,11775.33,False
3228,52959,765.0,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,99106,4.0,Automatic,Front,4-5,Left wheel,Black,4,False,2.0,11,11-20 yrs (Old),Medium Mileage,Premium,26479.5,False
3229,18189,831.0,HYUNDAI,Sonata HYBRID,2011,Sedan,Yes,Hybrid,2.4,88400,4.0,Tiptronic,Front,4-5,Left wheel,Grey,10,False,2.4,15,11-20 yrs (Old),Medium Mileage,Standard,7578.75,False
3230,706,765.0,SUBARU,XV,2015,Sedan,Yes,Petrol,2,111285,4.0,Automatic,4x4,4-5,Left wheel,Black,0,False,2.0,11,11-20 yrs (Old),Medium Mileage,Standard,353.0,False
3231,862,2455.0,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,280354,8.0,Automatic,4x4,4-5,Left wheel,White,0,False,4.7,18,11-20 yrs (Old),High Mileage,Standard,183.4,True
3232,14740,0.0,HONDA,Insight,2011,Hatchback,No,Hybrid,1.3,136000,4.0,Tiptronic,Front,4-5,Left wheel,Silver,12,False,1.3,15,11-20 yrs (Old),Medium Mileage,Standard,11338.46,False
3233,5018,629.0,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,111402,4.0,Automatic,4x4,4-5,Left wheel,Black,0,False,1.6,11,11-20 yrs (Old),Medium Mileage,Standard,3136.25,False
3234,27924,642.0,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,105437,4.0,Automatic,Front,4-5,Left wheel,Black,4,False,2.0,14,11-20 yrs (Old),Medium Mileage,Premium,13962.0,False
3235,5488,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798,4.0,Automatic,Front,4-5,Left wheel,White,12,False,2.5,12,11-20 yrs (Old),Medium Mileage,Standard,2195.2,False
3236,28225,0.0,MERCEDES-BENZ,ML 320,2009,Jeep,Yes,Diesel,3.0 Turbo,245470,6.0,Tiptronic,4x4,4-5,Left wheel,Grey,12,True,3.0,17,11-20 yrs (Old),High Mileage,Premium,9408.33,True
3237,16621,0.0,HONDA,Cr-v,2005,Jeep,No,Petrol,2.4,120000,4.0,Automatic,4x4,4-5,Left wheel,Silver,6,False,2.4,21,> 20 yrs (Classic/Junk),Medium Mileage,Standard,6925.42,False
3238,10400,843.0,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,288000,4.0,Automatic,Front,4-5,Left wheel,Grey,4,False,1.5,18,11-20 yrs (Old),High Mileage,Standard,6933.33,False
3239,1960,753.0,GMC,TERRAIN,2012,Jeep,Yes,Petrol,2.4,212682,4.0,Automatic,Front,4-5,Left wheel,Red,12,False,2.4,14,11-20 yrs (Old),High Mileage,Standard,816.67,False
3240,24283,639.0,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,189000,4.0,Automatic,Front,4-5,Left wheel,White,4,False,2.0,12,11-20 yrs (Old),High Mileage,Standard,12141.5,False
3241,3920,779.0,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,308694,4.0,Automatic,Front,4-5,Left wheel,Grey,12,False,2.5,13,11-20 yrs (Old),High Mileage,Standard,1568.0,False
3242,9364,426.0,CHEVROLET,Spark,2015,Hatchback,Yes,Petrol,1,53711,4.0,Automatic,Front,4-5,Left wheel,White,4,False,1.0,11,11-20 yrs (Old),Medium Mileage,Standard,9364.0,False
3243,23110,986.0,JEEP,Compass,2010,Jeep,Yes,Petrol,2.4,121000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,2.4,16,11-20 yrs (Old),Medium Mileage,Standard,9629.17,False
3244,4391,0.0,FORD,Transit,1991,Microbus,No,Diesel,2.5,0,4.0,Manual,Rear,2-3,Left wheel,White,1,False,2.5,35,> 20 yrs (Classic/Junk),Low Mileage,Standard,1756.4,False
3245,314,779.0,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510,4.0,Automatic,Front,4-5,Left wheel,White,12,False,2.5,13,11-20 yrs (Old),High Mileage,Standard,125.6,False
3246,9722,1032.0,NISSAN,Note,2012,Hatchback,No,Petrol,1.2,69000,4.0,Automatic,Front,4-5,Right-hand drive,Black,6,False,1.2,14,11-20 yrs (Old),Medium Mileage,Standard,8101.67,False
3247,5645,0.0,MAZDA,MPV,2004,Minivan,No,CNG,2.3,16000,4.0,Automatic,Front,4-5,Right-hand drive,Silver,12,False,2.3,22,> 20 yrs (Classic/Junk),Low Mileage,Standard,2454.35,False
3248,36068,639.0,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,151000,4.0,Automatic,Front,4-5,Left wheel,Black,4,False,2.0,12,11-20 yrs (Old),High Mileage,Premium,18034.0,False
3249,251,607.0,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552,4.0,Automatic,Front,4-5,Left wheel,Black,12,False,2.5,7,6-10 yrs (Mid),Low Mileage,Standard,100.4,False
3250,140,0.0,BMW,X5,2008,Jeep,Yes,Petrol,3,240000,6.0,Tiptronic,4x4,4-5,Left wheel,Black,8,False,3.0,18,11-20 yrs (Old),High Mileage,Standard,46.67,True
3251,392,1086.0,DODGE,Ramcharger,2012,Sedan,Yes,Petrol,3.6,258990,6.0,Automatic,Rear,4-5,Left wheel,White,12,False,3.6,14,11-20 yrs (Old),High Mileage,Standard,108.89,False
3252,10036,0.0,HYUNDAI,Sonata,2006,Sedan,Yes,LPG,3.3,243200,6.0,Tiptronic,Front,4-5,Left wheel,Black,10,False,3.3,20,11-20 yrs (Old),High Mileage,Standard,3041.21,False
3253,7527,0.0,TOYOTA,Hilux,1998,Pickup,No,Petrol,2,123000,4.0,Manual,Rear,4-5,Left wheel,White,2,False,2.0,28,> 20 yrs (Classic/Junk),Medium Mileage,Standard,3763.5,False
3254,8781,0.0,AUDI,A4,2002,Sedan,Yes,Petrol,3,265600,6.0,Manual,4x4,4-5,Left wheel,Silver,8,False,3.0,24,> 20 yrs (Classic/Junk),High Mileage,Standard,2927.0,True
3255,50178,0.0,LAND ROVER,Range Rover Evoque,2012,Jeep,Yes,Petrol,2.0 Turbo,125000,4.0,Tiptronic,4x4,4-5,Left wheel,Red,8,True,2.0,14,11-20 yrs (Old),Medium Mileage,Premium,25089.0,True
3256,4704,0.0,HONDA,Pilot,2005,Jeep,Yes,Petrol,3.5,145000,6.0,Automatic,4x4,4-5,Left wheel,White,4,False,3.5,21,> 20 yrs (Classic/Junk),Medium Mileage,Standard,1344.0,False
3257,15681,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,267209,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,2.0,10,6-10 yrs (Mid),High Mileage,Standard,7840.5,False
3258,35344,934.0,HYUNDAI,H1,2015,Universal,Yes,Diesel,2.5,90660,4.0,Automatic,Front,4-5,Left wheel,White,4,False,2.5,11,11-20 yrs (Old),Medium Mileage,Premium,14137.6,False
3259,8154,0.0,MERCEDES-BENZ,E 240,2000,Sedan,Yes,LPG,2.6,314000,6.0,Automatic,Rear,4-5,Left wheel,Green,7,False,2.6,26,> 20 yrs (Classic/Junk),High Mileage,Standard,3136.15,True
3260,15925,447.0,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,86996,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,1.3,13,11-20 yrs (Old),Medium Mileage,Standard,12250.0,False
3261,23521,777.0,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,47152,4.0,Tiptronic,Front,4-5,Left wheel,White,7,False,2.5,12,11-20 yrs (Old),Low Mileage,Standard,9408.4,False
3262,314,1017.0,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,26802,4.0,Automatic,Rear,4-5,Left wheel,Black,12,False,2.0,9,6-10 yrs (Mid),Low Mileage,Standard,157.0,True
3263,15681,640.0,FORD,Fusion,2013,Sedan,Yes,Petrol,2,134982,4.0,Automatic,Front,4-5,Left wheel,Red,0,False,2.0,13,11-20 yrs (Old),Medium Mileage,Standard,7840.5,False
3264,21953,0.0,FORD,Escape,2008,Jeep,Yes,Hybrid,2.5,93000,4.0,Automatic,4x4,4-5,Left wheel,Silver,10,False,2.5,18,11-20 yrs (Old),Medium Mileage,Standard,8781.2,False
3265,11290,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,258906,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,2.0,10,6-10 yrs (Mid),High Mileage,Standard,5645.0,False
3266,5959,966.0,DAEWOO,Lacetti,2009,Sedan,Yes,Diesel,2,75644,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,2.0,17,11-20 yrs (Old),Medium Mileage,Standard,2979.5,False
3267,2274,1360.0,MERCEDES-BENZ,GL 450,2013,Jeep,Yes,Petrol,4.6,230397,8.0,Automatic,4x4,4-5,Left wheel,Black,12,False,4.6,13,11-20 yrs (Old),High Mileage,Standard,494.35,True
3268,11000,1845.0,TOYOTA,Prius V ALPINA,2015,Hatchback,No,Hybrid,1.8,123000,4.0,Automatic,Front,4-5,Right-hand drive,White,6,False,1.8,11,11-20 yrs (Old),Medium Mileage,Standard,6111.11,False
